"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"3991","137) Re: Vogl et al.: Predicting topographic disease progression and treatment response of pegcetacoplan in geographic atrophy quantified by deep learning (Ophthalmol Retina. 2023;7:4-13).","Shriji Patel","Paul Sternberg","Ophthalmology. Retina",2023,"Shriji","male",100,3,"Paul","male",99,140849
"3992","139) Retinal Arterial Tortuosity in Marfan and Loeys-Dietz Syndromes.","Maurizio Battaglia Parodi","Francesco Bandello","Ophthalmology. Retina",2023,"Maurizio","male",99,24776,"Francesco","male",99,74458
"3993","140) Retina Procedure Volume Changes during the COVID-19 Pandemic.","Kelvin Y C Teo","Chui Ming Gemmy Cheung","Ophthalmology. Retina",2023,"Kelvin","male",99,14406,"Chui","male",54,146
"3994","141) Characteristics and Spatial Distribution of Structural Features in Age-Related Macular Degeneration: A MACUSTAR Study Report.","Rachael C Heath Jeffery","Fred K Chen","Ophthalmology. Retina",2023,"Rachael","female",98,6410,"Fred","male",96,49830
"3995","142) Peripheral Retinal Involvement in Extensive Macular Atrophy with Pseudodrusen-Like Deposits.","Janice X Ong","Amani A Fawzi","Ophthalmology. Retina",2023,"Janice","female",98,7676,"Amani","female",80,9319
"3996","143) Geographic Atrophy Phenotypes in Subjects of Different Ethnicity: Asia-Pacific Ocular Imaging Society Work Group Report 3.","David A Levine","Nieraj Jain","Ophthalmology. Retina",2023,"David","male",99,381770,"Nieraj","male",75,4
"3997","144) Longitudinal Analysis of Functional and Structural Outcome Measures in PRPH2-Associated Retinal Dystrophy.","Heiko Stino","Andreas Pollreisz","Ophthalmology. Retina",2023,"Heiko","male",84,5480,"Andreas","male",99,44818
"3998","145) Deep Capillary Nonperfusion on OCT Angiography Predicts Complications in Eyes with Referable Nonproliferative Diabetic Retinopathy.","Barnaby Reeves","Usha Chakravarthy","Ophthalmology. Retina",2023,"Barnaby","male",99,170,"Usha","female",96,1855
"3999","146) Characteristics of Vitamin A Deficiency Retinopathy at a Tertiary Referral Center in the United States.","Mark Alberti","Morten la Cour","Ophthalmology. Retina",2023,"Mark","male",80,5,"Morten","male",100,3238
"4000","147) Association of Diabetic Lesions and Retinal Nonperfusion Using Widefield Multimodal Imaging.","Xiao Li","Xin Huang","Ophthalmology. Retina",2023,"Xiao","male",53,1772,"Xin","male",52,1659
"4001","148) Counseling Patients about Rare but Serious Harms: The Importance of Absolute as well as Relative Risks.","Eli A Perez","Jonathan F Russell","Ophthalmology. Retina",2023,"Eli","female",74,13435,"Jonathan","male",99,84386
"4002","149) Preoperative Positioning and Progression of Fovea-on Retinal Detachments.","Abdulaziz A Alshamrani","Sulaiman M Alsulaiman","Ophthalmology. Retina",2023,"Abdulaziz","male",99,3759,"Sulaiman","male",98,2098
"4003","150) Multimodal Imaging of a Retinocytoma.","Giovanni Staurenghi","Shamika Gune","Ophthalmology. Retina",2023,"Giovanni","male",99,71282,"Shamika","female",99,2475
"4004","151) Improved Visual Outcomes after Severe Open-Globe Injuries Associated with Perioperative Vitreoretinal Evaluation.","Steffen Schmitz-Valckenberg","Frank G Holz","Ophthalmology. Retina",2023,"Steffen","male",99,6430,"Frank","male",99,66241
"4005","152) Early-Onset Myopia and Retinal Detachment without Typical Microcoria or Severe Proteinuria due to a Novel LAMB2 Variant.","Poria Dorali","Taewoo Lee","Ophthalmology. Retina",2023,"Poria","male",96,72,"Taewoo","male",99,79
"4006","153) Characteristics that Correlate with Macular Atrophy in Ranibizumab-Treated Patients with Neovascular Age-Related Macular Degeneration.","Natasha F S da Cruz","Audina M Berrocal","Ophthalmology. Retina",2023,"Natasha","female",98,17013,"Audina","female",96,26
"4007","155) Cost-effectiveness Analysis of a Personalized, Teleretinal-Inclusive Screening Policy for Diabetic Retinopathy via Markov Modeling.","Varsha Pramil","Nadia K Waheed","Ophthalmology. Retina",2023,"Varsha","female",98,2450,"Nadia","female",98,44706
"4008","156) Intraoperative OCT Angiography in Pediatric Patients with Persistent Fetal Vasculature.","Adrian Hunt","Mark Gillies","Ophthalmology. Retina",2023,"Adrian","male",98,56140,"Mark","male",80,5
"4009","157) En face Ultrawidefield OCT of the Vortex Vein System in Central Serous Chorioretinopathy.","Bahram Bodaghi","Laurent Kodjikian","Ophthalmology. Retina",2023,"Bahram","male",99,1165,"Laurent","male",97,55808
"4010","158) A Deep Learning Model for Automated Segmentation of Geographic Atrophy Imaged Using Swept-Source OCT.","Mariano Cozzi","Alessandro Invernizzi","Ophthalmology. Retina",2023,"Mariano","male",99,9816,"Alessandro","male",99,79631
"4011","159) Central Retinal Vein Occlusion 36-Month Outcomes with Anti-VEGF: The Fight Retinal Blindness! Registry.","Amy J Yu","Jay Chhablani","Ophthalmology. Retina",2023,"Amy","female",98,42632,"Jay","male",93,45116
"4012","160) Detection and Management of Intraocular Inflammation after Brolucizumab Treatment for Neovascular Age-Related Macular Degeneration.","Alina K Sinha","Michael J Huvard","Ophthalmology. Retina",2023,"Alina","female",98,22455,"Michael","male",99,211741
"4013","161) Retromode Imaging Technology for Detecting Drusen-Like Deposits in Healthy Adults.","Wei-Shan Tsai","Sobha Sivaprasad","Ophthalmology. Retina",2023,"Wei-Shan","female",67,3,"Sobha","female",91,96
"4014","162) Racial and Ethnic Distribution in Diabetic Macular Edema Clinical Trials in the United States (2002-2021).","Kelvin Yi Chong Teo","Chui Ming Gemmy Cheung","Ophthalmology. Retina",2023,"Kelvin","male",99,14406,"Chui","male",54,146
"4015","163) Retinal Detachments after Open-Globe Injury: Risk Factors and Outcomes.","Marko M Popovic","Donald A Redelmeier","Ophthalmology. Retina",2023,"Marko","male",99,19140,"Donald","male",99,12793
"4016","164) Characterization of the Structural and Functional Alteration in Eyes with Diabetic Macular Ischemia.","Lydianne L M Agra","Gustavo Barreto Melo","Ophthalmology. Retina",2023,"Lydianne","female",94,17,"Gustavo","male",99,27768
"4017","165) Polypoidal choroidal vasculopathy: evaluation based on 3-dimension reconstruction of OCT angiography.","Alison Hiong","Mark Shackleton","Ophthalmology. Retina",2023,"Alison","female",93,14178,"Mark","male",80,5
"4018","166) A Population-Based Analysis of Long-Term Costs and Adverse Events after Pneumatic Retinopexy and Pars Plana Vitrectomy.","Katherine E Talcott","Rishi P Singh","Ophthalmology. Retina",2023,"Katherine","female",99,15804,"Rishi","male",99,6598
"4019","167) Accuracy, Precision, and Residual Volume of Commonly Used Syringes for Intravitreal Injections and the Impact on Intraocular Pressure.","Cameron Duic","Catherine Cukras","Ophthalmology. Retina",2023,"Cameron","male",93,9233,"Catherine","female",98,41180
"4020","168) Globe Salvage and Vision Preservation by Neoadjuvant Darovasertib and Crizotinib in Uveal Melanoma.","Jiyeong Kim","Seong Joon Ahn","Ophthalmology. Retina",2023,"Jiyeong","female",100,21,"Seong","male",93,255
"4021","170) Hyperreflective Foci in Age-Related Macular Degeneration are Associated with Disease Severity and Functional Impairment.","Gabriel T Kaufmann","Matthew R Starr","Ophthalmology. Retina",2023,"Gabriel","male",99,59297,"Matthew","male",100,51412
"4022","171) Nationwide Usage of Pentosan Polysulfate and Practice Patterns of Pentosan Polysulfate Maculopathy Screening in South Korea.","Saagar A Pandit","Allen Chiang","Ophthalmology. Retina",2023,"Saagar","male",100,154,"Allen","male",96,10293
"4023","173) Trends in Secondary Intraocular Lens Surgery among Vitreoretinal Surgeons.","Shohei Kitahata","Kazuaki Kadonosono","Ophthalmology. Retina",2023,"Shohei","male",100,309,"Kazuaki","male",99,152
"4024","175) Home OCT Imaging for Newly Diagnosed Neovascular Age-Related Macular Degeneration: A Feasibility Study.","Katrine Hartmund Frederiksen","Jakob Grauslund","Ophthalmology. Retina",2023,"Katrine","female",97,949,"Jakob","male",100,7341
"4025","176) Retinal Morphologic Features in Patients with Large Macular Holes Treated by Autologous Neurosensory Retinal Transplantation.","Wen-Xue Guan","Xiao-Yan Peng","Ophthalmology. Retina",2023,"Wen-Xue","female",60,2479,"Xiao-Yan","male",70,10359
"4026","177) Eyes Shut Homolog-Associated Retinal Degeneration: Natural History, Genetic Landscape, and Phenotypic Spectrum.","Benjamin A King","Rachel C Brennan","Ophthalmology. Retina",2023,"Benjamin","male",99,50718,"Rachel","female",98,41104
"4027","178) VEGF Inhibition in Retinal Vein Occlusion Does Not Associate with Cardiovascular Morbidity or Mortality.","Laura E Downie","Myra M McGuinness","Ophthalmology. Retina",2023,"Laura","female",98,163073,"Myra","female",99,5357
"4028","179) Vitreoretinal lymphoma with intraretinal infiltration, simulating retinal necrosis.","Bita Momenaei","Jason Hsu","Ophthalmology. Retina",2023,"Bita","female",91,793,"Jason","male",99,76567
"4029","180) Intravitreal Carboplatin as Salvage Treatment for Progressive Vitreous Disease in Retinoblastoma: A Phase I Clinical Trial.","Ronak Shah","Robin A Vora","Ophthalmology. Retina",2023,"Ronak","male",93,1853,"Robin","male",75,32295
"4030","182) Incidence and Outcomes of Recurrent Retinal Detachment After Cataract Surgery in Eyes with Prior Retinal Detachment Repair.","Brijesh Takkar","Mudit Tyagi","Ophthalmology. Retina",2023,"Brijesh","male",100,2471,"Mudit","male",100,607
"4031","183) Central Retinal Artery Occlusion: Time to Presentation and Diagnosis.","Guiqin He","Feng Wen","Ophthalmology. Retina",2023,"Guiqin","female",75,4,"Feng","male",81,1386
"4032","185) Fibrin Glue-Assisted Hemostasis during Proliferative Diabetic Retinopathy Surgery.","Miguel Antonio Busquets","Talia Busquets","Ophthalmology. Retina",2023,"Miguel","male",99,89766,"Talia","female",99,5944
"4033","186) Subfoveal Focal Choroidal Excavation with Macular Vortex Vein.","Philip W Dockery","Ahmed B Sallam","Ophthalmology. Retina",2023,"Philip","male",99,21773,"Ahmed","male",98,156416
"4034","187) Bilobed Focal Scleral Nodule in a Young Girl.","Aparna Ramasubramanian","Luis F Goncalves","Ophthalmology. Retina",2023,"Aparna","female",98,2102,"Luis","male",99,120090
"4035","188) Bilateral Giant Retinal Tears Associated with Obsessive-Compulsive Disorder.","Beau J Fenner","Jonathan F Russell","Ophthalmology. Retina",2023,"Beau","male",82,2266,"Jonathan","male",99,84386
"4036","189) Complete Fibrin Degradation 1 Day after Intracameral Alteplase.","Anat Loewenstein","Agnieszka Nowosielska","Ophthalmology. Retina",2023,"Anat","female",79,403,"Agnieszka","female",98,37758
"4037","191) Vitreoretinal Procedures in Patients with Inherited Retinal Disease.","Rajat S Chandra","Gui-Shuang Ying","Ophthalmology. Retina",2023,"Rajat","male",100,4753,"Gui-Shuang","male",83,2526
"4038","192) Randomized Trial of Biosimilar XSB-001 versus Reference Ranibizumab in Patients with Neovascular Age-Related Macular Degeneration.","Kazutaka Hirabayashi","Srinivas R Sadda","Ophthalmology. Retina",2023,"Kazutaka","male",99,80,"Srinivas","male",100,5725
"4039","193) Hyperreflective Material Boundary Remodeling in Neovascular Age-Related Macular Degeneration: A Post Hoc Analysis of the AVENUE Trial.","Satoko Fujimoto","Nikhil Bommakanti","Ophthalmology. Retina",2023,"Satoko","female",98,168,"Nikhil","male",100,16073
"4040","194) Predicting Visual Acuity Responses to Anti-VEGF Treatment in the Comparison of AMD Treatment Trials (CATT) using Machine Learning.","Junxiang Gu","Qing Chang","Ophthalmology. Retina",2023,"Junxiang","male",100,16,"Qing","female",58,728
"4041","195) OCT Risk Factors for Development of Atrophy in Eyes with Intermediate Age-Related Macular Degeneration.","Kirby Taylor","Emmanuel Chang","Ophthalmology. Retina",2023,"Kirby","female",59,2670,"Emmanuel","male",99,43639
"4042","196) Macular Retinoschisis from Optic Disc without a Visible Optic Pit or Advanced Glaucomatous Cupping (No Optic Pit Retinoschisis [NOPIR]).","Carolina C S Valentim","Katherine E Talcott","Ophthalmology. Retina",2023,"Carolina","female",98,33330,"Katherine","female",99,15804
"4043","198) Outcomes in Retinal Detachment Repair and Laser Prophylaxis for Syndromes with Optically Empty Vitreous.","Andrei Szigiato","Sumit Sharma","Ophthalmology. Retina",2023,"Andrei","male",98,12349,"Sumit","male",100,13326
"4044","199) Time to Resolution of Diabetic Macular Edema after Treatment with Intravitreal Aflibercept Injection or Laser in VISTA and VIVID.","Kantiya K Jindachomthong","Xuejing Chen","Ophthalmology. Retina",2023,"Kantiya","female",88,8,"Xuejing","female",100,19
"4045","200) Macular Neovascularization Type Influence on Anti-VEGF Intravitreal Therapy Outcomes in Age-Related Macular Degeneration.","Marten E Brelen","Chi Pui Pang","Ophthalmology. Retina",2023,"Marten","male",98,650,"Chi","female",58,2952
"4046","202) Incidence and Risk Factors for Delayed Retinal Tears after an Acute, Symptomatic Posterior Vitreous Detachment.","Amit K Reddy","Alan G Palestine","Ophthalmology. Retina",2023,"Amit","male",99,37747,"Alan","male",99,44635
"4047","203) Comparing Half-Dose Photodynamic Therapy with Subthreshold Micropulse Laser for the Treatment of Central Serous Chorioretinopathy.","Jordan A Ueberroth","Mark P Breazzano","Ophthalmology. Retina",2023,"Jordan","male",88,35943,"Mark","male",80,5
"4048","204) Clinical Factors, Treatment Selection, and Outcomes in Postcataract Fungal Endophthalmitis from Contaminated Viscoelastics.","Reza Kianian","Edmund Tsui","Ophthalmology. Retina",2023,"Reza","male",97,17936,"Edmund","male",99,4135
"4049","205) Short-acting Corticosteroid Injections Predict the Response to Fluocinolone Implant.","Han-Tung Hsu","Wei-Chi Wu","Ophthalmology. Retina",2023,"Han-Tung","male",79,6708,"Wei-Chi","female",67,3
"4050","206) Intracanalicular Dexamethasome Insert after Retinal Surgery: the ADHERE Trial.","Rachael C Heath Jeffery","Fred K Chen","Ophthalmology. Retina",2023,"Rachael","female",98,6410,"Fred","male",96,49830
"4051","207) The Use of Large Language Models to Generate Education Materials about Uveitis.","Palak R Patel","Mathew W MacCumber","Ophthalmology. Retina",2023,"Palak","female",80,845,"Mathew","male",99,5451
"4052","208) Late Vitreoretinal Complications of Regressed Retinopathy of Prematurity: Retinal Break, Vitreous Hemorrhage, and Retinal Detachment.","Miaoling Li","Lan Mi","Ophthalmology. Retina",2023,"Miaoling","female",100,3,"Lan","female",75,3460
"4053","210) Analysis of Posterior Vitreous Detachment and Development of Complications Using a Large Database of Retina Specialists.","Prithvi R Bomdica","Samuel Minaker","Ophthalmology. Retina",2023,"Prithvi","male",94,671,"Samuel","male",99,59149
"4054","211) Persistent Placoid Maculopathy: Lichen-like Lesions Growing between Retinal Pigment Epithelium and Bruch's Membrane.","Daniel A Balikov","Jason M L Miller","Ophthalmology. Retina",2023,"Daniel","male",99,257742,"Jason","male",99,76567
"4055","212) Retinal Detachment Associated with Retinal Dialysis: Clinical Features and Outcomes of Surgery in a 10-Year Study.","Kanza Aziz","Mandeep S Singh","Ophthalmology. Retina",2023,"Kanza","female",93,370,"Mandeep","male",84,2052
"4056","213) Surgical Outcomes of Rhegmatogenous Retinal Detachment and Fellow Eye Involvement in Adolescent and Young Adult Patients.","Gary C Brown","Meg C Monigle","Ophthalmology. Retina",2023,"Gary","male",99,34244,"Meg","female",96,4183
"4057","214) A Telephone Triage System for Patients Calling with Symptoms of a Posterior Vitreous Detachment.","Masanori Kanai","Kohji Nishida","Ophthalmology. Retina",2023,"Masanori","male",100,286,"Kohji","male",97,31
"4058","215) Risk of Tertiary, Quaternary, and Quinary Proliferative Vitreoretinopathy: Analysis of a Nationwide Database (2010-2017).","Amitha Domalpally","Emily Y Chew","Ophthalmology. Retina",2023,"Amitha","female",79,173,"Emily","female",98,36641
"4059","216) Cost-Utility Analysis of the Port Delivery System with Ranibizumab for Neovascular Age-Related Macular Degeneration.","Barbara A Blodi","Shamika Gune","Ophthalmology. Retina",2023,"Barbara","female",98,58381,"Shamika","female",99,2475
"4060","217) Embedding Technique versus Conventional Internal Limiting Membrane Peeling for Lamellar Macular Holes with Epiretinal Proliferation.","Jong G Park","Jeremy D Wolfe","Ophthalmology. Retina",2023,"Jong","male",92,676,"Jeremy","male",99,45294
"4061","218) Extramacular Drusen and Progression of Age-Related Macular Degeneration: Age Related Eye Disease Study 2 Report 30.","Rosa Lomelino Pinheiro","Joaquim Neto Murta","Ophthalmology. Retina",2023,"Rosa","female",98,40763,"Joaquim","male",99,9238
"4062","219) Prevalence of Macular Atrophy in the MARINA Study of Ranibizumab versus Sham for Neovascular Age-Related Macular Degeneration.","Kevin R Card","Carol L Shields","Ophthalmology. Retina",2023,"Kevin","male",99,140160,"Carol","female",97,29790
"4063","220) Coding of Geographic Atrophy and Exudative Age-related Macular Degeneration.","Parisa Emami-Naeini","Alicia Menezes","Ophthalmology. Retina",2023,"Parisa","female",98,1755,"Alicia","female",98,29319
"4064","221) ""Lipoid"" Macular Edema in Familial Hypertriglyceridemia and Retinal Dystrophy.","David L Zhang","Rukhsana G Mirza","Ophthalmology. Retina",2023,"David","male",99,381770,"Rukhsana","female",100,171
"4065","222) Ewing Sarcoma with Uveal Metastasis and Rapid Growth.","Peter Kiraly","Peter Charbel Issa","Ophthalmology. Retina",2023,"Peter","male",99,146529,"Peter","male",99,146529
"4066","223) Maintenance of Vision Needed to Drive after Intravitreal Anti-VEGF Therapy in Patients with Neovascular AMD and Diabetic Macular Edema.","Eli A Perez","Jonathan F Russell","Ophthalmology. Retina",2023,"Eli","female",74,13435,"Jonathan","male",99,84386
"4067","224) Retinal Ischemic Perivascular Lesions are Increased in Carotid Artery Stenosis.","Amit K Reddy","Alan G Palestine","Ophthalmology. Retina",2023,"Amit","male",99,37747,"Alan","male",99,44635
"4068","225) X-linked Retinoschisis with Near-Normal Macular Structure and Function.","Alessandro Arrigo","Maurizio Battaglia Parodi","Ophthalmology. Retina",2023,"Alessandro","male",99,79631,"Maurizio","male",99,24776
"4069","226) The Ocular Trauma Score Underestimates Visual Recovery for the Most Severe Open-Globe Injuries.","Laurenz J B Pauleikhoff","Camiel J F Boon","Ophthalmology. Retina",2023,"Laurenz","male",98,113,"Camiel","male",83,101
"4070","227) Single Institution Experience of Intravitreal 0.18-mg Fluocinolone Acetonide Implant for Noninfectious Uveitis.","Hasenin Al-Khersan","Audina M Berrocal","Ophthalmology. Retina",2023,"Hasenin","male",75,4,"Audina","female",96,26
"4071","228) The Localization of Intraretinal Cysts Has a Clinical Role on the 2-Year Outcome of Neovascular Age-Related Macular Degeneration.","Duriye Damla Sevgi","Ramana S Moorthy","Ophthalmology. Retina",2023,"Duriye","female",92,24,"Ramana","male",95,685
"4072","229) Choroidal Vascular Changes on Ultrawidefield Indocyanine Green Angiography in Central Serous Chorioretinopathy: CERTAIN Study Report 1.","Masaki Kinoshita","Noriyasu Hashida","Ophthalmology. Retina",2023,"Masaki","male",97,788,"Noriyasu","male",100,26
"4073","230) Widefield Fluorescein Angiography Findings in Pediatric Patients with X-Linked Retinoschisis.","Francesco Romano","Anna Paola Salvetti","Ophthalmology. Retina",2023,"Francesco","male",99,74458,"Anna","female",98,184560
"4074","231) Presumed Ocular Histoplasmosis with Choroidal Neovascularization in a 4-year-old.","Eleni K Konstantinou","Carol L Shields","Ophthalmology. Retina",2023,"Eleni","female",98,3415,"Carol","female",97,29790
"4075","232) Very Early-Stage Manifestation of Endophthalmitis due to Intraocular Eyelash.","Arnulfo Garza Reyes","Ian C Han","Ophthalmology. Retina",2023,"Arnulfo","male",99,355,"Ian","male",99,34076
"4076","233) Multimodal Imaging of Extensive Macular Atrophy with Pseudodrusen-like Appearance.","Isabela Martins Melo","David T Wong","Ophthalmology. Retina",2023,"Isabela","female",99,10363,"David","male",99,381770
"4077","234) Flat Choroidal Nevus Growth into Melanoma at 23-Year Follow-up.","Avilasha Mohapatra","Nawazish Shaikh","Ophthalmology. Retina",2023,"Avilasha","female",83,6,"Nawazish","male",96,98
"4078","235) Peculiar Outer Plexiform Layer in Autosomal Dominant Wolfram Syndrome.","Kuan-Jen Chen","Eugene Yu-Chuan Kang","Ophthalmology. Retina",2023,"Kuan-Jen","female",90,12337,"Eugene","male",97,9688
"4079","236) Posterior Vitreous Assessment in Pneumatic Retinopexy using Swept-Source OCT.","Mousumi Banerjee","Shorya Vardhan Azad","Ophthalmology. Retina",2023,"Mousumi","female",99,480,"Shorya","male",96,53
"4080","237) Novel CLN5 Mutation in Neuronal Ceroid Lipofuscinosis Type 5.","Christina Y Weng","Taposhi R Fattah","Ophthalmology. Retina",2023,"Christina","female",94,36391,"Taposhi","female",100,8
"4081","238) Findings of Retinal Venous Donut-Shaped Loop in Diabetic Retinopathy.","Guangwei Yu","Donglin Wang","Ophthalmology. Retina",2023,"Guangwei","male",100,13,"Donglin","male",88,16
"4082","240) Retinal Artery Occlusion After Self-Injected Petroleum Jelly Lip Filler.","Ian C Han","Edwin M Stone","Ophthalmology. Retina",2023,"Ian","male",99,34076,"Edwin","male",99,18517
"4083","242) Outcomes of Pars Plana Vitrectomy and 4-Point Sutured Scleral Fixation of Akreos AO60 Intraocular Lens in Clinical Settings: A Case Series.","Loka Thangamathesvaran","Adrienne W Scott","Ophthalmology. Retina",2023,"Loka","female",63,486,"Adrienne","female",99,3249
"4084","244) Risk Factors and Outcomes of Postoperative Macular Hole Formation after Vitrectomy for Myopic Traction Maculopathy: SCHISIS Report No. 2.","Shannon D Scarboro","Edward H Wood","Ophthalmology. Retina",2023,"Shannon","female",88,16433,"Edward","male",99,24073
"4085","246) Prediction for 2-Year Vision Outcomes Using Early Morphologic and Functional Responses in the Comparison of Age-related Macular Degeneration Treatments Trials.","Elaine M Binkley","H Culver Boldt","Ophthalmology. Retina",2023,"Elaine","female",98,15147,"H","male",88,8
"4086","247) The Incidence and Timing of Treatment-Requiring Retinopathy of Prematurity in Nanopremature and Micropremature Infants in the United States: A National Multicenter Retrospective Cohort Study.","Lajos Csincsik","Usha Chakravarthy","Ophthalmology. Retina",2023,"Lajos","male",98,3902,"Usha","female",96,1855
"4087","248) Effect of Duration of Macular Detachment on Visual Prognosis after Surgery for Macula-Off Retinal Detachment: Japan-Retinal Detachment Registry.","Leonard M Coulibaly","Ursula Schmidt-Erfurth","Ophthalmology. Retina",2023,"Leonard","male",98,7077,"Ursula","female",98,5883
"4088","249) Postoperative Echography for Optimization of Radiation Dosimetry in Patients with Uveal Melanoma Treated with Plaque Brachytherapy.","Kotaro Tsuboi","Thomas S Hwang","Ophthalmology. Retina",2023,"Kotaro","male",100,236,"Thomas","male",99,129177
"4089","250) The Double Layer Sign Is Highly Predictive of Progression to Exudation in Age-Related Macular Degeneration.","Matthew W Russell","Danny A Mammo","Ophthalmology. Retina",2023,"Matthew","male",100,51412,"Danny","male",94,41156
"4090","251) Progression Dynamics of Early versus Later Stage Atrophic Lesions in Nonneovascular Age-Related Macular Degeneration Using Quantitative OCT Biomarker Segmentation.","Ogul E Uner","Alison H Skalet","Ophthalmology. Retina",2023,"Ogul","male",93,42,"Alison","female",93,14178
"4091","252) Utility of En Face OCT for the Detection of Clinically Unsuspected Retinal Neovascularization in Patients with Diabetic Retinopathy.","Gautam Vangipuram","Gaurav K Shah","Ophthalmology. Retina",2023,"Gautam","male",100,4304,"Gaurav","male",100,19540
"4092","253) Visual, Anatomic Outcomes, and Natural History of Retinal Nerve Fiber Layer Schisis in Patients Undergoing Epiretinal Membrane Surgery.","Michaela S Tracy","Isdin Oke","Ophthalmology. Retina",2023,"Michaela","female",92,31084,"Isdin","male",75,4
"4093","254) Uveal Melanoma and the IRIS® Registry (Intelligent Research in Sight): A Pilot Analysis and Future Directions.","Guangwei Yu","Guangfu Dang","Ophthalmology. Retina",2023,"Guangwei","male",100,13,"Guangfu","male",67,3
"4094","255) Timing of Delayed Retinal Pathology in Patients Presenting with Acute Posterior Vitreous Detachment in the IRIS® Registry (Intelligent Research in Sight).","Aditya Bansal","Rajeev H Muni","Ophthalmology. Retina",2023,"Aditya","male",99,19411,"Rajeev","male",100,6971
"4095","257) Combined Rhegmatogenous and Tractional Retinal Detachment in Solitary Retinal Capillary Hemangioma.","Mya Abousy","James T Handa","Ophthalmology. Retina",2023,"Mya","female",100,40231,"James","male",99,131879
"4096","258) Retinal Displacement after Scleral Buckle versus Combined Buckle and Vitrectomy for Rhegmatogenous Retinal Detachment: ALIGN Scleral Buckle versus Pars Plana Vitrectomy with Scleral Buckle.","Austin Pereira","Peter J Kertes","Ophthalmology. Retina",2023,"Austin","male",98,13103,"Peter","male",99,146529
"4097","259) Re: Patel et al.: A cost-effectiveness analysis of pegcetacoplan for the treatment of geographic atrophy. (Ophthalmol Retina. 2023 Aug 11:S2468-6530(23)00372-X. doi: 10.1016/j.oret.2023.08.003. Online ahead of print.).","Joseph Luvisi","Emil Anthony T Say","Ophthalmology. Retina",2023,"Joseph","male",99,63161,"Emil","male",97,11768
"4098","260) In-Depth Analysis of Preoperative OCT Markers as Prognostic Factors for Lamellar Macular Holes and Epiretinal Membrane Foveoschisis.","Michael Drakopoulos","Rukhsana G Mirza","Ophthalmology. Retina",2023,"Michael","male",99,211741,"Rukhsana","female",100,171
"4099","261) Spontaneous Resolution of Macular Edema from a Congenital Retinal Macrovessel.","Tarannum Mansoori","Tarannum Mansoori","Ophthalmology. Retina",2023,"Tarannum","female",98,130,"Tarannum","female",98,130
"4100","262) West Nile Virus-Related Retinal Pigment Epithelium Changes on Multimodal Imaging.","Marko M Popovic","David T Wong","Ophthalmology. Retina",2023,"Marko","male",99,19140,"David","male",99,381770
"4101","263) Independence of Ocular Biomarkers of Cardiac Risk in Macular Degeneration.","Alix Ehrhardt","Jean-Baptiste Conart","Ophthalmology. Retina",2023,"Alix","female",59,2807,"Jean-Baptiste","male",99,2954
"4102","264) Unilateral Double Optic Nerve Head Pits with Serous Macular Detachment.","Gagan Kalra","Justis P Ehlers","Ophthalmology. Retina",2023,"Gagan","male",94,2644,"Justis","male",79,196
"4103","265) Posterior Hyaloid Discontinuity: A Novel OCT Finding in Vitreomacular Traction.","Yuichiro Ishida","Motohiro Kamei","Ophthalmology. Retina",2023,"Yuichiro","male",99,193,"Motohiro","male",100,44
"4104","266) Dissociated Optic Nerve Fiber Layer Appearance after Macular Hole Surgery: A Randomized Controlled Trial Comparing the Temporal Inverted Internal Limiting Membrane Flap Technique with Conventional Peeling.","Riley Bylund","Connor Ericksen","Ophthalmology. Retina",2023,"Riley","male",52,2638,"Connor","male",99,6084
"4105","267) Longitudinal Quantitative Ultrawidefield Angiographic Features in Diabetic Retinopathy Treated with Aflibercept from the Intravitreal Aflibercept as Indicated by Real-Time Objective Imaging to Achieve Diabetic Retinopathy Improvement Trial.","Marco H Ji","Ahmed B Sallam","Ophthalmology. Retina",2023,"Marco","male",99,133237,"Ahmed","male",98,156416
"4106","268) En Face OCT Detects Preretinal Abnormal Tissues Before and After Internal Limiting Membrane Peeling in Eyes with Macular Hole.","Amit V Mishra","Matthew T S Tennant","Ophthalmology. Retina",2023,"Amit","male",99,37747,"Matthew","male",100,51412
"4107","269) Exuberant Fibrosis over a Susvimo Implant.","Christopher D Conrady","Brian L VanderBeek","Ophthalmology. Retina",2023,"Christopher","male",99,55041,"Brian","male",99,69588
"4108","270) ""Plungerless"" Diagnostic Anterior Chamber Paracentesis Technique.","Marco Mura","Marco Pellegrini","Ophthalmology. Retina",2023,"Marco","male",99,133237,"Marco","male",99,133237
"4109","271) Comparison of Endophthalmitis Rates after Alcohol-Based Chlorhexidine and Povidone-Iodine Antisepsis for Intravitreal Injections.","Diana V Do","Hadi Moini","Ophthalmology. Retina",2023,"Diana","female",98,59982,"Hadi","male",98,10322
"4110","272) Association of Proton Pump Inhibitor/Histamine-2 Blocker Use and Ocular Toxoplasmosis: Findings from a Large US National Database.","Guilherme Macedo Souza","Rubens Belfort","Ophthalmology. Retina",2023,"Guilherme","male",99,13379,"Rubens","male",99,2254
"4111","273) A Novel Technique for Scleral Fixation of an Intraocular Telescopic Device.","Allen C Ho","Emily Y Chew","Ophthalmology. Retina",2023,"Allen","male",96,10293,"Emily","female",98,36641
